"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.855802725E1,1.079289590E0,-1.231366314E0,-3.011896690E0
7.856800625E1,1.266049073E0,-1.264502485E0,-3.180278374E0
7.857798625E1,1.299951522E0,-1.317456624E0,-3.694813471E0
7.858796525E1,1.101971524E0,-1.289525644E0,-4.300063441E0
7.859794525E1,7.518118921E-1,-1.183354826E0,-4.843010159E0
7.860792425E1,5.748281495E-1,-9.742449456E-1,-5.273358214E0
7.861790425E1,5.721325830E-1,-6.295960218E-1,-5.482576268E0
7.862788325E1,4.578570488E-1,-3.664239550E-1,-5.562268555E0
7.863786325E1,4.145536661E-1,-1.920827883E-1,-5.344845103E0
7.864784325E1,4.574190924E-1,4.551238775E-2,-4.845754842E0
7.865782225E1,3.720060359E-1,2.402047884E-1,-4.286734128E0
7.866780225E1,2.066914354E-1,4.060745090E-1,-3.641307939E0
7.867778125E1,1.235132944E-1,5.288549280E-1,-3.011903706E0
7.868776125E1,1.203333958E-1,7.333361524E-1,-2.387946154E0
7.869774025E1,6.838939972E-2,9.332577181E-1,-1.858146901E0
7.870772025E1,2.390827443E-1,1.124537099E0,-1.336775240E0
7.871770025E1,5.242662159E-1,1.191685354E0,-7.566367221E-1
7.872767925E1,6.191414925E-1,1.288394793E0,4.930956960E-3
7.873765925E1,5.923071581E-1,1.356556955E0,7.486301297E-1
7.874763825E1,6.659167327E-1,1.315372092E0,1.496721731E0
7.875761825E1,7.212641372E-1,1.354266601E0,2.334855775E0
7.876759725E1,5.389858139E-1,1.376932747E0,3.109002569E0
7.877757725E1,2.052551034E-1,1.369156535E0,3.870109488E0
7.878755625E1,-1.836110865E-1,1.316562585E0,4.705446224E0
7.879753625E1,-4.498786327E-1,1.188525519E0,5.499136167E0
7.880751625E1,-3.849432564E-1,1.034515706E0,6.031201801E0
7.881749525E1,3.716694921E-1,1.113449609E0,5.748730999E0
7.882747525E1,1.118898263E0,1.389534667E0,4.849767201E0
7.883745425E1,1.263329972E0,1.894879695E0,3.723813906E0
7.884743425E1,1.336520740E0,2.525860337E0,2.257325789E0
7.885741325E1,1.532596445E0,3.305822772E0,6.769420964E-1
7.886739325E1,1.588532664E0,3.463636783E0,-8.236925912E-1
7.887737225E1,1.522087976E0,2.758926845E0,-1.392909679E0
7.888735225E1,1.558808782E0,1.809844222E0,2.785028815E-2
7.889733225E1,1.638760539E0,8.944994491E-1,2.582653173E0
7.890731125E1,1.524831197E0,-1.378182882E-1,4.800022599E0
7.891729125E1,1.620116107E0,-7.086468691E-1,6.389237925E0
7.892727025E1,1.671169171E0,-1.086180534E0,6.788900962E0
7.893725025E1,1.491781711E0,-1.418110594E0,5.839776825E0
7.894722925E1,1.117259362E0,-1.445799499E0,3.885561340E0
7.895720958E1,6.240413131E-1,-1.386939672E0,1.607877885E0
7.896718858E1,4.097918764E-2,-1.270568971E0,-3.160963851E-1
7.897716858E1,-5.704363058E-1,-1.175125455E0,-1.787127205E0
7.898714858E1,-1.039778492E0,-1.195524051E0,-2.953194737E0
7.899712758E1,-1.448461152E0,-1.311032288E0,-3.736978912E0
7.900710758E1,-1.588934661E0,-1.544013426E0,-4.042819866E0
7.901708658E1,-1.432234544E0,-1.893709082E0,-4.048668836E0
7.902706658E1,-1.185695978E0,-2.257467291E0,-3.819866118E0
7.903704558E1,-8.343038258E-1,-2.644728969E0,-3.708909938E0
7.904702558E1,-3.982337583E-1,-3.046104655E0,-3.722813448E0
7.905700458E1,-9.793720767E-3,-3.164052935E0,-3.838514058E0
7.906698458E1,9.693214439E-2,-3.175411736E0,-4.054183345E0
7.907696458E1,-2.810895436E-2,-3.069184200E0,-4.243082324E0
7.908694358E1,-2.624568062E-1,-2.769212682E0,-4.413279569E0
7.909692358E1,-6.503888668E-1,-2.423656270E0,-4.744285769E0
7.910690258E1,-1.003696494E0,-1.888129669E0,-4.965746723E0
7.911688258E1,-1.267183433E0,-1.321190071E0,-5.022493951E0
7.912686158E1,-1.307586670E0,-7.094099307E-1,-4.936189633E0
7.913684158E1,-1.214047226E0,-2.432178587E-1,-4.545308529E0
7.914682058E1,-8.718420001E-1,1.483602333E-1,-3.676453798E0
7.915680058E1,-3.049890874E-1,4.678556049E-1,-2.469244087E0
7.916678058E1,1.290881760E-1,6.105867237E-1,-1.170821904E0
7.917675958E1,3.265668480E-1,6.984382153E-1,4.114802599E-2
7.918673958E1,3.919166458E-1,7.123984426E-1,9.912346154E-1
7.919671858E1,4.793916497E-1,7.623810267E-1,1.698865238E0
7.920669858E1,8.269355301E-1,9.020318323E-1,2.106251863E0
7.921667758E1,1.245632643E0,9.927519679E-1,2.161547812E0
7.922665758E1,1.727641579E0,1.233213449E0,2.228214841E0
7.923663658E1,2.065848772E0,1.534298862E0,2.397150841E0
7.924661658E1,2.206266878E0,1.655705186E0,2.800058498E0
7.925659558E1,2.300777618E0,1.729408169E0,3.505542608E0
7.926657558E1,2.092226146E0,1.704875007E0,3.814663850E0
7.927655558E1,1.571659939E0,1.755323614E0,3.341951548E0
7.928653458E1,9.350963020E-1,2.187966117E0,2.283787363E0
7.929651458E1,5.372445130E-1,3.004131002E0,1.026087529E0
7.930649358E1,5.261220856E-1,3.564265026E0,6.201147616E-2
7.931647358E1,3.482185028E-1,2.752217165E0,3.888643992E-1
7.932645258E1,-1.033432509E-1,9.352703297E-1,3.101337454E0
7.933643258E1,-5.746633311E-1,-8.194732404E-1,7.427803997E0
7.934641158E1,-1.136790378E0,-1.878581750E0,1.134735228E1
7.935639158E1,-1.614771460E0,-2.180356258E0,1.363594664E1
7.936637058E1,-2.092157003E0,-2.215425226E0,1.333061790E1
7.937635058E1,-2.265330481E0,-1.895028214E0,1.025432524E1
7.938633058E1,-2.222832187E0,-1.425917212E0,6.049735136E0
7.939630958E1,-1.861535801E0,-7.606321245E-1,2.464145899E0
7.940628958E1,-1.508350966E0,-3.888258076E-1,-6.364612377E-1
7.941626858E1,-1.267914189E0,-5.532635450E-3,-2.894561198E0
7.942624858E1,-9.523131361E-1,1.604756641E-1,-4.234315009E0
7.943622758E1,-7.129547321E-1,2.982079983E-4,-4.773862740E0
7.944620758E1,-4.120980913E-1,-3.531689018E-1,-4.583180945E0
7.945618658E1,9.308160670E-2,-7.371619856E-1,-3.970862861E0
7.946616658E1,6.006183904E-1,-1.139807687E0,-3.327454546E0
7.947614658E1,9.729133154E-1,-1.421457540E0,-3.046806906E0
7.948612558E1,1.053349222E0,-1.641945518E0,-3.242130806E0
7.949610558E1,9.039890416E-1,-1.818440214E0,-3.741728021E0
7.950608458E1,6.351038066E-1,-2.018991525E0,-4.341020848E0
7.951606458E1,3.641243912E-1,-2.074041306E0,-4.954009023E0
7.952604358E1,1.464545526E-1,-2.118248595E0,-5.302197851E0
7.953602358E1,-8.048546165E-2,-2.054186500E0,-5.405866646E0
7.954600258E1,-1.414960041E-1,-1.898539467E0,-5.455417120E0
7.955598258E1,-1.219359897E-1,-1.762202278E0,-5.315671590E0
7.956596158E1,-9.514463229E-2,-1.525359639E0,-4.860026141E0
7.957594158E1,-8.678128665E-2,-1.187343212E0,-4.302174286E0
7.958592158E1,-1.891104476E-1,-8.517112792E-1,-3.835453625E0
7.959590058E1,-4.657996508E-1,-5.121886092E-1,-3.437265256E0
7.960588058E1,-8.803551807E-1,-9.981606424E-2,-3.015720184E0
7.961585958E1,-1.205147545E0,3.008883619E-1,-2.559492937E0
7.962583958E1,-1.348807640E0,5.137667727E-1,-1.936437026E0
7.963581858E1,-1.385655624E0,6.626152486E-1,-9.384067762E-1
7.964579858E1,-1.389803638E0,8.122332180E-1,2.459748209E-1
7.965577758E1,-1.324854375E0,9.698700589E-1,1.276091082E0
7.966575758E1,-9.907561670E-1,1.147167578E0,2.000006200E0
7.967573658E1,-5.689610898E-1,1.288888882E0,2.294241600E0
7.968571658E1,-3.130124905E-1,1.527693847E0,2.417499152E0
7.969569658E1,-3.981270831E-1,1.790046135E0,2.522010530E0
7.970567558E1,-7.148403130E-1,2.097964604E0,2.646221763E0
7.971565558E1,-9.054021674E-1,2.261769088E0,2.800601705E0
7.972563458E1,-8.563863473E-1,2.276300588E0,3.138622225E0
7.973561458E1,6.493022349E-3,2.499930274E0,3.239151649E0
7.974559358E1,1.226868051E0,2.696049981E0,2.781193042E0
7.975557358E1,1.433665211E0,3.082166773E0,2.323972937E0
7.976555258E1,1.167800575E0,3.641606732E0,1.607505417E0
7.977553258E1,5.886739907E-1,4.098229251E0,6.768666673E-1
7.978551158E1,-3.027500514E-2,3.882428402E0,1.343064505E-1
7.979549158E1,-4.283819656E-1,2.991358345E0,4.869461793E-1
7.980547158E1,-2.967406578E-1,1.966509840E0,2.022408637E0
7.981545058E1,-7.167023588E-3,8.354238600E-1,4.458166305E0
7.982543058E1,3.649644168E-1,-1.186897069E-1,6.833514048E0
7.983540958E1,6.492053173E-1,-6.948626429E-1,8.491384458E0
7.984538958E1,7.563345672E-1,-1.126077840E0,8.719579065E0
7.985536858E1,7.131954181E-1,-1.372930913E0,7.411561017E0
7.986534858E1,5.541374845E-1,-1.350211557E0,4.869839523E0
7.987532758E1,3.036528524E-1,-1.229176531E0,2.185565835E0
7.988530758E1,3.945401452E-2,-1.072582834E0,-9.338295758E-2
7.989528658E1,-3.203608326E-1,-9.505853570E-1,-1.755065752E0
7.990526658E1,-4.864396642E-1,-9.667657721E-1,-2.889171234E0
7.991524558E1,-5.161544833E-1,-1.085437937E0,-3.662247403E0
7.992522558E1,-3.902827144E-1,-1.381950243E0,-4.052528583E0
7.993520558E1,-1.108034941E-1,-1.651087639E0,-4.226245852E0
7.994518458E1,1.962286835E-1,-1.911638399E0,-4.406490952E0
7.995516421E1,5.367724235E-1,-2.125295075E0,-4.660679941E0
7.996514321E1,9.299125991E-1,-2.276211126E0,-4.972709588E0
7.997512321E1,1.373324869E0,-2.306819546E0,-5.070916498E0
7.998510221E1,1.724448561E0,-2.283276901E0,-4.957289311E0
7.999508221E1,1.870904502E0,-2.237726507E0,-4.923288336E0
8.000506121E1,1.819470493E0,-2.002902326E0,-4.843993075E0
8.001504121E1,1.496835459E0,-1.647828986E0,-4.818836015E0
8.002502021E1,1.141513393E0,-1.226262864E0,-4.803984672E0
8.003500021E1,9.209420932E-1,-6.879465562E-1,-4.795308573E0
8.004497921E1,6.803019065E-1,-1.590682393E-1,-4.498146057E0
8.005495921E1,2.226134402E-1,1.923377270E-1,-3.916801259E0
8.006493821E1,-2.219315086E-1,4.870672166E-1,-3.202386696E0
8.007491821E1,-4.293449655E-1,6.101499367E-1,-2.300306332E0
8.008489821E1,-4.738447617E-1,5.787743622E-1,-1.395678921E0
8.009487721E1,-6.407381836E-1,6.061042482E-1,-4.496128768E-1
8.010485721E1,-9.159879667E-1,6.017708766E-1,4.515968370E-1
8.011483621E1,-1.219686354E0,6.368442303E-1,1.123340174E0
8.012481621E1,-1.435406220E0,6.651564485E-1,1.651488758E0
8.013479521E1,-1.230757619E0,7.282964373E-1,1.913308364E0
8.014477521E1,-5.332226519E-1,8.512768310E-1,2.045740782E0
8.015475421E1,2.252212983E-1,1.068920138E0,2.360315137E0
8.016473421E1,7.760627805E-1,1.375351660E0,2.838074756E0
8.017471321E1,1.115691724E0,1.526324430E0,3.615257424E0
8.018469321E1,1.218917738E0,1.569476296E0,4.779408824E0
8.019467221E1,1.101238722E0,1.607124179E0,5.617390257E0
8.020465221E1,4.676380885E-1,1.269919930E0,5.110578747E0
8.021463221E1,-3.290103994E-1,1.507647253E0,3.919937121E0
8.022461121E1,-1.214323727E0,2.028915419E0,2.417082245E0
8.023459121E1,-1.621867787E0,2.437797761E0,8.231347668E-1
8.024457021E1,-1.845817462E0,2.065444145E0,-1.286258805E-1
8.025455021E1,-1.684106281E0,9.343178183E-1,7.678943664E-1
8.026452921E1,-1.181185655E0,-2.864977795E-1,3.445603386E0
8.027450921E1,-1.061828342E0,-1.350134958E0,6.205075775E0
8.028448821E1,-1.128798988E0,-1.930833054E0,7.956063094E0
8.029446821E1,-1.030339332E0,-2.168226501E0,8.215744958E0
8.030444721E1,-8.499971679E-1,-2.230946075E0,6.466322939E0
8.031442721E1,-5.680491069E-1,-2.027636633E0,3.317914814E0
8.032440621E1,-1.870104750E-1,-1.676444090E0,5.532565284E-1
8.033438621E1,2.117517985E-1,-1.253850027E0,-1.414249093E0
8.034436521E1,2.471201442E-1,-1.091187505E0,-2.838631411E0
8.035434521E1,3.080466695E-1,-8.545501024E-1,-3.453898830E0
8.036432521E1,4.898790696E-1,-7.548369491E-1,-3.288027356E0
8.037430421E1,6.717578088E-1,-8.669830370E-1,-2.463009785E0
8.038428421E1,8.659176743E-1,-9.430433258E-1,-1.540634320E0
8.039426321E1,9.273851401E-1,-9.734824687E-1,-1.009474420E0
8.040424321E1,8.665948550E-1,-1.006730906E0,-1.041686731E0
8.041422221E1,7.550323192E-1,-9.258557278E-1,-1.534520472E0
8.042420221E1,5.321988045E-1,-8.306823528E-1,-2.450080422E0
8.043418121E1,3.903784626E-1,-7.304417807E-1,-3.451147715E0
8.044416121E1,3.337018398E-1,-5.326649737E-1,-4.304351789E0
8.045414021E1,1.907736699E-1,-3.744334710E-1,-4.960094220E0
8.046412021E1,1.810579363E-1,-2.899306798E-1,-5.424700527E0
8.047409921E1,4.019476173E-1,-1.086067683E-1,-5.354279585E0
8.048407921E1,6.487244569E-1,-8.132073641E-2,-4.823439528E0
8.049405821E1,7.594220433E-1,-9.610483646E-3,-4.025586367E0
8.050403821E1,6.850271145E-1,4.566675425E-2,-3.266919492E0
8.051401821E1,6.824613563E-1,1.397104472E-1,-2.621985054E0
8.052399721E1,5.595718867E-1,2.653484005E-1,-2.193749598E0
8.053397721E1,2.259728117E-1,4.702073550E-1,-1.859083625E0
8.054395621E1,-9.016004540E-2,7.349833131E-1,-1.671626569E0
8.055393621E1,-4.963873860E-1,9.501374602E-1,-1.447597518E0
8.056391521E1,-8.833872543E-1,1.170961652E0,-1.054848229E0
8.057389521E1,-1.106238603E0,1.446963095E0,-4.685414833E-1
8.058387421E1,-1.202267718E0,1.563125051E0,2.377676690E-1
8.059385421E1,-1.238282985E0,1.526013358E0,1.026803228E0
8.060383321E1,-1.120517723E0,1.566852066E0,1.849792399E0
8.061381321E1,-9.325265238E-1,1.686743960E0,2.646090785E0
8.062379221E1,-8.357093503E-1,1.816542208E0,3.446555897E0
8.063377221E1,-9.616078701E-1,1.919490041E0,4.261830837E0
8.064375121E1,-1.256668239E0,1.795869961E0,4.945518866E0
8.065373121E1,-1.329426898E0,1.704280930E0,5.208180470E0
8.066371021E1,-4.615090370E-1,1.765038178E0,4.591279923E0
8.067369021E1,3.790557680E-1,2.086953127E0,3.410590843E0
8.068367021E1,4.709996527E-1,2.649351777E0,2.135551676E0
8.069364921E1,1.998382794E-1,3.391651127E0,7.957352990E-1
8.070362921E1,1.693075910E-1,4.186182484E0,-7.704770815E-1
8.071360821E1,8.791895382E-2,4.130299475E0,-2.081353834E0
8.072358821E1,7.658354156E-2,3.137813555E0,-1.813108138E0
8.073356721E1,5.742251919E-1,2.033176285E0,5.461276031E-1
8.074354721E1,8.086361571E-1,6.752165830E-1,3.530101499E0
8.075352621E1,9.663455035E-1,-4.232664925E-1,6.120963578E0
8.076350621E1,1.077460289E0,-1.007495722E0,7.677388889E0
8.077348521E1,1.101031731E0,-1.465818027E0,7.657424741E0
8.078346521E1,1.165881445E0,-1.665470036E0,6.013757803E0
8.079344421E1,1.000253580E0,-1.784703534E0,3.401493745E0
8.080342421E1,6.619257887E-1,-1.696383680E0,1.121580162E0
8.081340321E1,2.008126082E-1,-1.578452357E0,-5.297238243E-1
8.082338321E1,-2.505361607E-1,-1.552599478E0,-1.698217367E0
8.083336221E1,-5.274491843E-1,-1.625387957E0,-2.488460376E0
8.084334221E1,-6.518208499E-1,-1.744016268E0,-3.000188810E0
8.085332121E1,-6.807608398E-1,-1.990721406E0,-3.304218296E0
8.086330121E1,-5.307549807E-1,-2.292879199E0,-3.399190527E0
8.087328121E1,-2.268292826E-1,-2.599061630E0,-3.298338336E0
8.088326021E1,6.617030829E-2,-2.912780537E0,-3.486284804E0
8.089324021E1,3.286176858E-1,-3.113587371E0,-3.803828375E0
8.090321921E1,4.552965166E-1,-3.187584470E0,-4.082697292E0
8.091319921E1,6.046858598E-1,-3.112313848E0,-4.388148821E0
8.092317821E1,6.864984202E-1,-3.022139257E0,-4.828513157E0
8.093315821E1,6.312647440E-1,-2.735413436E0,-5.209281501E0
8.094313721E1,4.722733225E-1,-2.255613139E0,-5.424294146E0
8.095311808E1,2.881301028E-1,-1.843041204E0,-5.500379285E0
8.096309708E1,2.561506572E-1,-1.377971798E0,-5.291050719E0
8.097307708E1,2.713451587E-1,-8.801030195E-1,-4.853826923E0
8.098305608E1,2.313798782E-1,-5.214541072E-1,-4.132422599E0
8.099303608E1,6.460588574E-2,-2.832964289E-1,-3.091935132E0
8.100301508E1,-1.841827615E-1,-9.663400948E-2,-2.022477050E0
8.101299508E1,-5.992296767E-1,-7.504316568E-3,-1.193626045E0
8.102297408E1,-9.829267453E-1,1.833470482E-1,-4.834296638E-1
8.103295408E1,-1.307965716E0,3.092054415E-1,8.763339043E-2
8.104293308E1,-1.422040654E0,4.659628612E-1,7.649356753E-1
8.105291308E1,-1.123686621E0,6.829021633E-1,1.359670597E0
8.106289208E1,-3.846875869E-1,9.117469811E-1,1.689413214E0
8.107287208E1,3.733216229E-1,1.214929790E0,1.901209306E0
8.108285208E1,1.039718120E0,1.583672166E0,2.255883865E0
8.109283108E1,1.637612731E0,1.972131938E0,2.917122095E0
8.110281108E1,1.956720432E0,2.102755228E0,3.592138118E0
8.111279008E1,1.808654460E0,2.178257985E0,3.863826070E0
8.112277008E1,1.221456306E0,2.072941445E0,3.337313536E0
8.113274908E1,3.667587081E-1,2.208540130E0,2.647145038E0
8.114272908E1,-3.812289588E-1,2.696031854E0,2.089492573E0
8.115270808E1,-1.086877083E0,2.896734608E0,1.450298932E0
8.116268808E1,-1.387051500E0,2.424825128E0,1.559862304E0
8.117266708E1,-1.255224562E0,1.130270879E0,3.093374131E0
8.118264708E1,-9.942494398E-1,-3.706473988E-1,6.055701050E0
8.119262608E1,-9.556869064E-1,-1.576988214E0,9.221735022E0
8.120260608E1,-1.025874690E0,-2.210700091E0,1.146446265E1
8.121258508E1,-1.303221139E0,-2.652304037E0,1.190096900E1
8.122256508E1,-1.371581668E0,-2.774868693E0,1.024903468E1
8.123254408E1,-1.147124747E0,-2.597869967E0,6.911320608E0
8.124252408E1,-7.847292311E-1,-2.159976080E0,3.669554084E0
8.125250308E1,-2.387856692E-1,-1.679645441E0,9.159008431E-1
8.126248308E1,1.079251291E-1,-1.299747747E0,-1.468328236E0
8.127246208E1,3.935209756E-1,-8.326797616E-1,-3.231700543E0
8.128244208E1,5.333754104E-1,-5.791094077E-1,-4.443942368E0
8.129242108E1,5.430863200E-1,-5.261266172E-1,-5.036368225E0
8.130240108E1,4.839302585E-1,-5.323650116E-1,-5.062377809E0
8.131238008E1,4.958360667E-1,-5.951880813E-1,-4.814504982E0
8.132236008E1,5.567446118E-1,-6.848188806E-1,-4.585180693E0
8.133234008E1,5.644855944E-1,-7.764564443E-1,-4.456171235E0
8.134231908E1,5.486242910E-1,-7.497539645E-1,-4.474171304E0
8.135229908E1,5.894093511E-1,-7.591153568E-1,-4.763410258E0
8.136227808E1,5.080236375E-1,-7.183240110E-1,-5.067904598E0
8.137225808E1,2.707817063E-1,-6.301801586E-1,-5.249757097E0
8.138223708E1,-3.698203102E-2,-5.738451594E-1,-5.282390993E0
8.139221708E1,-3.090507826E-1,-4.725702149E-1,-5.179729089E0
8.140219608E1,-2.527964019E-1,-3.578045744E-1,-5.073905595E0
8.141217608E1,-6.825937226E-2,-2.580118990E-1,-4.804989223E0
8.142215508E1,9.449042022E-2,-2.500912607E-2,-4.505847425E0
8.143213508E1,1.583859424E-1,2.412701511E-1,-4.176016515E0
8.144211408E1,1.242814723E-1,4.943434918E-1,-3.596010729E0
8.145209408E1,1.288654701E-1,6.399309754E-1,-2.597886339E0
8.146207308E1,7.067591686E-2,6.484316576E-1,-1.231621252E0
8.147205308E1,-1.176739725E-1,6.487129086E-1,2.781017625E-1
8.148203208E1,-3.097168170E-1,6.794084519E-1,1.615924823E0
8.149201208E1,-4.385451208E-1,6.422868186E-1,2.497372118E0
8.150199108E1,-3.186840339E-1,6.763597137E-1,2.936903225E0
8.151197108E1,8.798272502E-2,8.144107211E-1,2.985912833E0
8.152195008E1,4.599629967E-1,9.933179784E-1,2.754397591E0
8.153193008E1,6.251470216E-1,1.318800899E0,2.481385830E0
8.154190908E1,4.652349925E-1,1.568151317E0,2.386685495E0
8.155188908E1,2.277720731E-1,1.777577532E0,2.482271098E0
8.156186808E1,1.800609861E-2,1.879803234E0,2.646960266E0
8.157184808E1,1.202518271E-1,2.024346989E0,2.630655305E0
8.158182708E1,7.962203986E-1,2.243923386E0,2.060778651E0
8.159180708E1,1.262478033E0,2.515836455E0,1.191556715E0
8.160178608E1,1.034728983E0,2.985747941E0,4.293733245E-1
8.161176608E1,7.068692424E-1,3.550956178E0,-4.478253829E-1
8.162174508E1,8.293801048E-1,3.881483492E0,-1.438306877E0
8.163172508E1,8.404156280E-1,3.446654715E0,-2.064377028E0
8.164170408E1,9.961525624E-1,2.652251412E0,-9.678533542E-1
8.165168408E1,1.312485906E0,1.878066026E0,1.550682760E0
8.166166308E1,1.367280018E0,8.081460142E-1,4.096352295E0
8.167164308E1,1.555913095E0,4.945691943E-2,6.217888194E0
8.168162208E1,1.660036949E0,-4.543298256E-1,7.318874463E0
8.169160208E1,1.488777996E0,-9.088303900E-1,7.029709184E0
8.170158208E1,1.141293026E0,-1.162794262E0,5.557410103E0
8.171156108E1,6.205087177E-1,-1.289982312E0,3.318626420E0
8.172154108E1,3.001660846E-2,-1.287797792E0,1.204072680E0
8.173152008E1,-4.831544426E-1,-1.256961915E0,-5.233737481E-1
8.174150008E1,-9.028187214E-1,-1.217989054E0,-1.769686714E0
8.175147908E1,-1.247520416E0,-1.257728485E0,-2.641888391E0
8.176145908E1,-1.489690600E0,-1.401291663E0,-3.211012509E0
8.177143808E1,-1.515709687E0,-1.669581798E0,-3.581872746E0
8.178141808E1,-1.214864448E0,-1.968296165E0,-3.811778834E0
8.179139708E1,-7.504329725E-1,-2.242575018E0,-4.023099546E0
8.180137708E1,-3.528185074E-1,-2.545980021E0,-4.362073748E0
8.181135608E1,-7.563468464E-2,-2.725668467E0,-4.566070822E0
8.182133608E1,3.863419835E-1,-2.772123426E0,-4.569205515E0
8.183131508E1,7.221483824E-1,-2.632486653E0,-4.705717535E0
8.184129508E1,7.894485920E-1,-2.294178450E0,-4.847432992E0
8.185127408E1,8.153181358E-1,-1.844995928E0,-4.784970696E0
8.186125408E1,7.137755350E-1,-1.261943743E0,-4.585157304E0
8.187123308E1,3.498391318E-1,-8.503272432E-1,-4.346430107E0
8.188121308E1,2.007276043E-2,-4.405602175E-1,-3.741040388E0
8.189119208E1,-1.269022675E-1,-1.049797404E-1,-2.966167370E0
8.190117208E1,-3.222793771E-1,1.132810324E-1,-2.057838671E0
8.191115108E1,-7.163328148E-1,3.042873484E-1,-1.014815851E0
8.192113108E1,-1.109346983E0,5.007064319E-1,1.237159735E-1
8.193111008E1,-1.256784452E0,6.653961843E-1,1.100658240E0
8.194109008E1,-1.390941507E0,6.382990175E-1,1.949117882E0
8.195106908E1,-1.450591439E0,6.672941905E-1,2.737282791E0
8.196104896E1,-1.210247559E0,7.810336447E-1,3.293302129E0
8.197102796E1,-6.344239216E-1,1.052124596E0,3.383973733E0
8.198100796E1,2.436656092E-1,1.447630262E0,3.076663374E0
8.199098696E1,9.100135741E-1,1.771445557E0,2.895003247E0
8.200096696E1,1.570678484E0,2.051171676E0,3.051951286E0
8.201094596E1,1.959250522E0,2.148774569E0,3.546849679E0
8.202092596E1,1.713019886E0,2.065809011E0,3.784112148E0
8.203090496E1,1.022951960E0,1.796184542E0,3.232287018E0
8.204088496E1,3.287158459E-2,1.983733399E0,2.663168748E0
8.205086396E1,-8.783302899E-1,2.328087038E0,1.985751858E0
8.206084396E1,-1.422587222E0,2.459334810E0,9.808593160E-1
8.207082296E1,-1.989197768E0,1.794257299E0,4.843073308E-1
8.208080296E1,-2.177207532E0,7.737240404E-1,1.557062073E0
8.209078196E1,-2.172947836E0,-2.180105120E-1,4.142616050E0
8.210076196E1,-2.139175341E0,-1.201288236E0,6.555166118E0
8.211074096E1,-1.890706829E0,-1.739016899E0,8.048877118E0
8.212072096E1,-1.698920056E0,-2.072903438E0,8.093796598E0
8.213069996E1,-1.380556705E0,-2.224587813E0,6.474799647E0
8.214067996E1,-8.969731137E-1,-2.035695266E0,3.916472645E0
8.215065896E1,-5.912627723E-1,-1.827930830E0,1.522993855E0
8.216063896E1,-4.738261237E-1,-1.536929525E0,-3.600615996E-1
8.217061796E1,-3.229377736E-1,-1.306673189E0,-1.955581979E0
8.218059796E1,5.589631185E-2,-1.096282768E0,-3.161386020E0
8.219057696E1,6.085575937E-1,-9.637632269E-1,-3.861599450E0
